,Scaled,N,Dimensions,K,Mean,Variance,abs_deviation_data,abs_deviation_eigv,rel_deviation_data,rel_deviation_eigv,time_16,time_32
607,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
